CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
62.307.848/0001-15;2023-12-31;3;BANCO RCI BRASIL S.A.;021466;FRE WEB;131071;2023-09-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131071
62.307.848/0001-15;2023-12-31;4;BANCO RCI BRASIL S.A.;021466;FRE WEB;132704;2023-11-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132704
62.307.848/0001-15;2023-12-31;5;BANCO RCI BRASIL S.A.;021466;FRE WEB;132809;2023-11-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132809
62.307.848/0001-15;2023-12-31;6;BANCO RCI BRASIL S.A.;021466;FRE WEB;132878;2023-12-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132878
62.307.848/0001-15;2023-12-31;7;BANCO RCI BRASIL S.A.;021466;FRE WEB;133560;2024-01-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133560
62.307.848/0001-15;2023-12-31;8;BANCO RCI BRASIL S.A.;021466;FRE WEB;133893;2024-02-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133893
62.307.848/0001-15;2023-12-31;9;BANCO RCI BRASIL S.A.;021466;FRE WEB;137951;2024-05-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137951
62.984.091/0001-02;2023-12-31;1;CRUZEIRO DO SUL EDUCACIONAL S.A.;025526;FRE WEB;127954;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127954
62.984.091/0001-02;2023-12-31;2;CRUZEIRO DO SUL EDUCACIONAL S.A.;025526;FRE WEB;128893;2023-07-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128893
62.984.091/0001-02;2023-12-31;3;CRUZEIRO DO SUL EDUCACIONAL S.A.;025526;FRE WEB;129254;2023-07-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129254
62.984.091/0001-02;2023-12-31;4;CRUZEIRO DO SUL EDUCACIONAL S.A.;025526;FRE WEB;129750;2023-08-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129750
62.984.091/0001-02;2023-12-31;5;CRUZEIRO DO SUL EDUCACIONAL S.A.;025526;FRE WEB;131105;2023-09-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131105
62.984.091/0001-02;2023-12-31;6;CRUZEIRO DO SUL EDUCACIONAL S.A.;025526;FRE WEB;132751;2023-11-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132751
62.984.091/0001-02;2023-12-31;7;CRUZEIRO DO SUL EDUCACIONAL S.A.;025526;FRE WEB;132969;2023-12-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132969
62.984.091/0001-02;2023-12-31;8;CRUZEIRO DO SUL EDUCACIONAL S.A.;025526;FRE WEB;133623;2024-01-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133623
62.984.091/0001-02;2023-12-31;9;CRUZEIRO DO SUL EDUCACIONAL S.A.;025526;FRE WEB;134889;2024-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134889
62.984.091/0001-02;2023-12-31;10;CRUZEIRO DO SUL EDUCACIONAL S.A.;025526;FRE WEB;136146;2024-05-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136146
62.984.091/0001-02;2023-12-31;11;CRUZEIRO DO SUL EDUCACIONAL S.A.;025526;FRE WEB;137707;2024-05-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137707
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;FRE NOVO;119044;2022-07-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119044
64.904.295/0001-03;2023-02-28;2;CAMIL ALIMENTOS S.A.;024228;FRE NOVO;121676;2022-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121676
64.904.295/0001-03;2023-02-28;3;CAMIL ALIMENTOS S.A.;024228;FRE NOVO;123192;2023-01-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=123192
64.904.295/0001-03;2023-02-28;4;CAMIL ALIMENTOS S.A.;024228;FRE NOVO;123460;2023-02-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=123460
64.904.295/0001-03;2023-02-28;5;CAMIL ALIMENTOS S.A.;024228;FRE NOVO;123733;2023-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=123733
64.904.295/0001-03;2023-02-28;6;CAMIL ALIMENTOS S.A.;024228;FRE NOVO;128875;2023-07-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128875
65.654.303/0001-73;2023-12-31;1;DIBENS LEASING S.A. - ARREND.MERCANTIL;014214;FRE WEB;127530;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127530
65.654.303/0001-73;2023-12-31;2;DIBENS LEASING S.A. - ARREND.MERCANTIL;014214;FRE WEB;129774;2023-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129774
65.654.303/0001-73;2023-12-31;3;DIBENS LEASING S.A. - ARREND.MERCANTIL;014214;FRE WEB;131285;2023-10-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131285
65.654.303/0001-73;2023-12-31;4;DIBENS LEASING S.A. - ARREND.MERCANTIL;014214;FRE WEB;136080;2024-04-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136080
67.010.660/0001-24;2023-12-31;1;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;020451;FRE WEB;127824;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127824
67.010.660/0001-24;2023-12-31;2;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;020451;FRE WEB;128757;2023-07-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128757
67.010.660/0001-24;2023-12-31;3;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;020451;FRE WEB;130537;2023-08-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130537
67.010.660/0001-24;2023-12-31;4;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;020451;FRE WEB;131634;2023-10-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131634
67.010.660/0001-24;2023-12-31;5;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;020451;FRE WEB;135056;2024-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135056
67.010.660/0001-24;2023-12-31;6;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;020451;FRE WEB;137136;2024-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137136
67.571.414/0001-41;2023-12-31;1;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;FRE WEB;127938;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127938
67.571.414/0001-41;2023-12-31;2;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;FRE WEB;128363;2023-06-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128363
67.571.414/0001-41;2023-12-31;3;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;FRE WEB;128549;2023-06-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128549
67.571.414/0001-41;2023-12-31;4;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;FRE WEB;129919;2023-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129919
67.571.414/0001-41;2023-12-31;5;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;FRE WEB;130544;2023-08-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130544
67.571.414/0001-41;2023-12-31;6;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;FRE WEB;131448;2023-10-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131448
67.571.414/0001-41;2023-12-31;7;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;FRE WEB;131474;2023-10-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131474
67.571.414/0001-41;2023-12-31;8;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;FRE WEB;131644;2023-10-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131644
67.571.414/0001-41;2023-12-31;9;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;FRE WEB;132806;2023-11-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132806
67.571.414/0001-41;2023-12-31;10;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;FRE WEB;132904;2023-12-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132904
67.571.414/0001-41;2023-12-31;11;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;FRE WEB;133068;2023-12-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133068
67.571.414/0001-41;2023-12-31;12;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;FRE WEB;133889;2024-02-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133889
67.571.414/0001-41;2023-12-31;13;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;FRE WEB;134283;2024-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134283
67.571.414/0001-41;2023-12-31;14;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;FRE WEB;134829;2024-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134829
67.571.414/0001-41;2023-12-31;15;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;FRE WEB;135813;2024-04-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135813
67.571.414/0001-41;2023-12-31;16;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;FRE WEB;135814;2024-04-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135814
67.571.414/0001-41;2023-12-31;17;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;FRE WEB;136837;2024-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136837
67.571.414/0001-41;2023-12-31;18;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;FRE WEB;136928;2024-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136928
67.620.377/0001-14;2023-12-31;1;MINERVA S.A.;020931;FRE WEB;127605;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127605
67.620.377/0001-14;2023-12-31;2;MINERVA S.A.;020931;FRE WEB;130792;2023-08-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130792
67.620.377/0001-14;2023-12-31;3;MINERVA S.A.;020931;FRE WEB;131372;2023-10-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131372
67.620.377/0001-14;2023-12-31;4;MINERVA S.A.;020931;FRE WEB;132755;2023-11-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132755
67.620.377/0001-14;2023-12-31;5;MINERVA S.A.;020931;FRE WEB;133041;2023-12-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133041
67.620.377/0001-14;2023-12-31;6;MINERVA S.A.;020931;FRE WEB;133448;2024-01-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133448
67.620.377/0001-14;2023-12-31;7;MINERVA S.A.;020931;FRE WEB;133855;2024-02-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133855
67.620.377/0001-14;2023-12-31;8;MINERVA S.A.;020931;FRE WEB;135308;2024-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135308
67.620.377/0001-14;2023-12-31;9;MINERVA S.A.;020931;FRE WEB;136838;2024-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136838
68.400.225/0001-79;2023-06-30;1;CLARANET TECHNOLOGY S.A.;026549;FRE NOVO;122422;2022-11-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122422
68.400.225/0001-79;2023-06-30;2;CLARANET TECHNOLOGY S.A.;026549;FRE NOVO;128546;2023-06-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128546
68.400.225/0001-79;2023-06-30;3;CLARANET TECHNOLOGY S.A.;026549;FRE NOVO;128766;2023-07-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128766
68.400.225/0001-79;2023-06-30;4;CLARANET TECHNOLOGY S.A.;026549;FRE NOVO;130053;2023-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130053
71.208.516/0001-74;2023-12-31;1;ALGAR TELECOM S/A;021032;FRE WEB;127945;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127945
71.208.516/0001-74;2023-12-31;2;ALGAR TELECOM S/A;021032;FRE WEB;130803;2023-09-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130803
71.208.516/0001-74;2023-12-31;3;ALGAR TELECOM S/A;021032;FRE WEB;133274;2023-12-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133274
71.208.516/0001-74;2023-12-31;4;ALGAR TELECOM S/A;021032;FRE WEB;134034;2024-02-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134034
71.208.516/0001-74;2023-12-31;5;ALGAR TELECOM S/A;021032;FRE WEB;135508;2024-04-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135508
71.476.527/0001-35;2023-12-31;1;CONSTRUTORA TENDA S.A.;021148;FRE WEB;127580;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127580
71.476.527/0001-35;2023-12-31;2;CONSTRUTORA TENDA S.A.;021148;FRE WEB;128377;2023-06-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128377
71.476.527/0001-35;2023-12-31;3;CONSTRUTORA TENDA S.A.;021148;FRE WEB;128680;2023-06-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128680
71.476.527/0001-35;2023-12-31;4;CONSTRUTORA TENDA S.A.;021148;FRE WEB;128869;2023-07-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128869
71.476.527/0001-35;2023-12-31;5;CONSTRUTORA TENDA S.A.;021148;FRE WEB;129019;2023-07-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129019
71.476.527/0001-35;2023-12-31;6;CONSTRUTORA TENDA S.A.;021148;FRE WEB;129848;2023-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129848
71.476.527/0001-35;2023-12-31;7;CONSTRUTORA TENDA S.A.;021148;FRE WEB;130679;2023-08-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130679
71.476.527/0001-35;2023-12-31;8;CONSTRUTORA TENDA S.A.;021148;FRE WEB;130850;2023-09-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130850
71.476.527/0001-35;2023-12-31;9;CONSTRUTORA TENDA S.A.;021148;FRE WEB;130976;2023-09-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130976
71.476.527/0001-35;2023-12-31;10;CONSTRUTORA TENDA S.A.;021148;FRE WEB;131094;2023-09-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131094
71.476.527/0001-35;2023-12-31;11;CONSTRUTORA TENDA S.A.;021148;FRE WEB;131631;2023-10-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131631
71.476.527/0001-35;2023-12-31;12;CONSTRUTORA TENDA S.A.;021148;FRE WEB;132926;2023-12-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132926
71.476.527/0001-35;2023-12-31;13;CONSTRUTORA TENDA S.A.;021148;FRE WEB;133144;2023-12-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133144
71.476.527/0001-35;2023-12-31;14;CONSTRUTORA TENDA S.A.;021148;FRE WEB;133572;2024-01-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133572
71.476.527/0001-35;2023-12-31;15;CONSTRUTORA TENDA S.A.;021148;FRE WEB;134325;2024-02-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134325
71.476.527/0001-35;2023-12-31;16;CONSTRUTORA TENDA S.A.;021148;FRE WEB;136098;2024-04-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136098
71.673.990/0001-77;2023-12-31;1;NATURA COSMETICOS S.A.;019550;FRE WEB;127951;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127951
71.673.990/0001-77;2023-12-31;2;NATURA COSMETICOS S.A.;019550;FRE WEB;132232;2023-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132232
71.673.990/0001-77;2023-12-31;3;NATURA COSMETICOS S.A.;019550;FRE WEB;133746;2024-01-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133746
73.178.600/0001-18;2023-12-31;1;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;014460;FRE WEB;127688;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127688
73.178.600/0001-18;2023-12-31;2;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;014460;FRE WEB;130492;2023-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130492
73.178.600/0001-18;2023-12-31;3;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;014460;FRE WEB;132942;2023-12-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132942
73.178.600/0001-18;2023-12-31;4;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;014460;FRE WEB;135751;2024-04-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135751
73.178.600/0001-18;2023-12-31;5;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;014460;FRE WEB;136054;2024-04-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136054
73.178.600/0001-18;2023-12-31;6;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;014460;FRE WEB;137801;2024-05-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137801
73.903.718/0001-61;2023-12-31;1;SNB PARTICIPACOES SA;014303;FRE WEB;127475;2023-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127475
75.315.333/0001-09;2023-12-31;1;ATACADÃO S.A.;024171;FRE WEB;127607;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127607
75.315.333/0001-09;2023-12-31;2;ATACADÃO S.A.;024171;FRE WEB;128394;2023-06-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128394
75.315.333/0001-09;2023-12-31;3;ATACADÃO S.A.;024171;FRE WEB;129672;2023-08-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129672
75.315.333/0001-09;2023-12-31;4;ATACADÃO S.A.;024171;FRE WEB;130565;2023-08-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130565
75.315.333/0001-09;2023-12-31;5;ATACADÃO S.A.;024171;FRE WEB;130684;2023-08-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130684
75.315.333/0001-09;2023-12-31;6;ATACADÃO S.A.;024171;FRE WEB;130839;2023-09-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130839
75.315.333/0001-09;2023-12-31;7;ATACADÃO S.A.;024171;FRE WEB;131417;2023-10-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131417
75.315.333/0001-09;2023-12-31;8;ATACADÃO S.A.;024171;FRE WEB;132825;2023-11-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132825
75.315.333/0001-09;2023-12-31;9;ATACADÃO S.A.;024171;FRE WEB;132981;2023-12-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132981
75.315.333/0001-09;2023-12-31;10;ATACADÃO S.A.;024171;FRE WEB;133501;2024-01-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133501
75.315.333/0001-09;2023-12-31;11;ATACADÃO S.A.;024171;FRE WEB;133664;2024-01-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133664
