CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Sociedade;Razao_Social;CNPJ;Tipo_Sociedade;Descricao_Atividades;Pais_Sede;UF_Sede;Municipio_Sede;Participacao_Emissor;Possui_Registro_CVM;Codigo_CVM;Razao_Aquisicao_Manutencao;Data_Valor_Mercado;Data_Valor_Contabil;Valor_Mercado;Valor_Contabil
07.859.971/0001-30;2023-12-31;18;137638;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;786227;PITIGUARÍ TRANSMISSORA DE ENERGIA ELÉTRICA S.A.;45661917000175;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786090;AMARO BEZERRA EMPREENDIMENTOS E PARTICIPACOES SPE LTDA;17711986000100;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786091;MITRE DRAUSIO EMPREENDIMENTOS SPE LIMITADA;26231440000143;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786092;MITRE GALENO EMPREENDIMENTOS SPE LIMITADA;31386797000130;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786093;MITRE IPIRANGA EMPREENDIMENTOS SPE LTDA;31650529000184;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786094;MTR JARDINS EMPREENDIMENTOS SPE LIMITADA;33647334000100;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786095;MITRE PAULA NEY EMPREENDIMENTOS SPE LIMITADA;24875831000175;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786096;MITRE PERDIZES SPE LIMITADA;33447458000142;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786097;MITRE RAÍZES VILA PRUDENTE EMPREENDIMENTOS E PARTICIPACOES SPE LTDA;28633232000104;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786098;MITRE ROQUE PETRONI EMPREENDIMENTOS SPE LIMITADA;28169420000115;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786099;MTR RAÍZES TUCURUVI JACARANDÁ EMPREENDIMENTOS SPE LTDA;33401946000119;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786100;MTR RAÍZES TUCURUVI FIGUEIRA EMPREENDIMENTOS SPE LTDA;33403104000104;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786101;MITRE TAPARI EMPREENDIMENTOS E PARTICIPACOES LTDA;28356478000178;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786102;MTR RESIDENCES EMPREENDIMENTOS SPE LTDA;34447774000187;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786103;Mitre Vila Mariana Empreendimentos Spe Ltda.;28757570000140;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786104;MITRE VILA MATILDE EMPREENDIMENTOS SPE LIMITADA;24467652000107;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786105;MTR RESERVA VILA MARIANA EMPREENDIMENTOS SPE LTDA;34447749000101;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786106;MTR RESIDENCES 370 EMPREENDIMENTOS SPE LTDA;34446813000121;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786107;MJF CONSTRUCOES LTDA;31558136000145;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786108;MTR RAÍZES VM EMPREENDIMENTOS SPE LTDA.;33403788000136;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786109;MTR RAÍZES FREGUESIA DO Ó EMPREENDIMENTOS SPE LTDA;35727034000167;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786110;MTR SNC RAÍZES TATUAPÉ EMPREENDIMENTOS SPE LTDA;35635120000140;;;;;;90.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786111;MTR RAÍZES VILA MASCOTE EMPREENDIMENTOS SPE LTDA;36298911000194;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786112;MTR-28 ADMINISTRAÇÃO DE BENS LTDA;37594677000105;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786113;OPI-11 SÃO PAULO EMPREENDIMENTOS IMOBILIÁRIOS LTDA;34900382000121;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786114;RESIDENCIAL ANHAIA MELLO EMPREENDIMENTOS E PARTICIPACOES SPE LIMITADA;21860922000149;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786115;RESIDENCIAL IBIAPAVA EMPREENDIMENTOS E PARTICIPACOES LTDA;14147693000154;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786116;RESIDENCIAL JULIO BUONO EMPREENDIMENTOS E PARTICIPACOES LTDA;15757042000149;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786117;RESIDENCIAL MARTIN LUTHER KING SPE EMPREENDIMENTOS E PARTICIPACOES LTDA;18407219000175;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786118;RESIDENCIAL PERRELLA EMPREENDIMENTOS E PARTICIPACOES LTDA;13639442000124;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2023-12-31;9;137635;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;786119;SAPETUBA EMPREENDIMENTOS IMOBILIÁRIOS SPE LIMITADA;28639632000119;;;;;;75.00000000;;;;;;;
