CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Tipo_Ativo;Descricao_Ativo;Duracao;Evento_Perda_Direito;Consequencia_Perda_Direito
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;Marcas;Usina Boa Vista - Demonstração de produtos, promoção de vendas, exportação e importação;De 06/02/2018 a 06/02/2028;A perda dos direitos de propriedade e exclusividade da marca pode ocorrer pela expiração do prazo de vigência, pela renuncia dos direitos, ou pela caducidade, quando o titular não consiga comprovar o uso ou justificar o desuso da marca por razões legitimas (caducará o registro a requerimento de terceiros que com interesse na marca, se decorridos 5 anos da concessão o titular não tiver iniciado o uso efetivo da marca no Brasil, ou tiver sido interrompido seu uso por mais de 5 anos consecutivos).;Por consequência do item acima a marca poderá ser extinta ficando em domínio publico a disposição de quem queira requerer sua propriedade.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;Marcas;Nova Fronteira Bioenergia - Etanol, carvão, carvão vegetal, combustível a base de etanol;De 11/06/2013 a 11/06/2023;A perda dos direitos de propriedade e exclusividade da marca pode ocorrer pela expiração do prazo de vigência, pela renuncia dos direitos, ou pela caducidade, quando o titular não consiga comprovar o uso ou justificar o desuso da marca por razões legitimas (caducará o registro a requerimento de terceiros que com interesse na marca, se decorridos 5 anos da concessão o titular não tiver iniciado o uso efetivo da marca no Brasil, ou tiver sido interrompido seu uso por mais de 5 anos consecutivos).;Por consequência do item acima a marca poderá ser extinta ficando em domínio publico a disposição de quem queira requerer sua propriedade.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;Marcas;Nova Fronteira Bioenergia - Energia;De 11/06/2013 a 11/06/2023;A perda dos direitos de propriedade e exclusividade da marca pode ocorrer pela expiração do prazo de vigência, pela renuncia dos direitos, ou pela caducidade, quando o titular não consiga comprovar o uso ou justificar o desuso da marca por razões legitimas (caducará o registro a requerimento de terceiros que com interesse na marca, se decorridos 5 anos da concessão o titular não tiver iniciado o uso efetivo da marca no Brasil, ou tiver sido interrompido seu uso por mais de 5 anos consecutivos).;Por consequência do item acima a marca poderá ser extinta ficando em domínio publico a disposição de quem queira requerer sua propriedade.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;Marcas;Vale do Mogi - Loteamento imobiliário, compra e venda de móveis por conta ou de terceiros;De 24/06/2014 a 24/06/2024;A perda dos direitos de propriedade e exclusividade da marca pode ocorrer pela expiração do prazo de vigência, pela renuncia dos direitos, ou pela caducidade, quando o titular não consiga comprovar o uso ou justificar o desuso da marca por razões legitimas (caducará o registro a requerimento de terceiros que com interesse na marca, se decorridos 5 anos da concessão o titular não tiver iniciado o uso efetivo da marca no Brasil, ou tiver sido interrompido seu uso por mais de 5 anos consecutivos).;Por consequência do item acima a marca poderá ser extinta ficando em domínio publico a disposição de quem queira requerer sua propriedade.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;Marcas;Vale do Mogi - Extração mineral, construção civil;De 24/06/2014 a 24/06/2024;A perda dos direitos de propriedade e exclusividade da marca pode ocorrer pela expiração do prazo de vigência, pela renuncia dos direitos, ou pela caducidade, quando o titular não consiga comprovar o uso ou justificar o desuso da marca por razões legitimas (caducará o registro a requerimento de terceiros que com interesse na marca, se decorridos 5 anos da concessão o titular não tiver iniciado o uso efetivo da marca no Brasil, ou tiver sido interrompido seu uso por mais de 5 anos consecutivos).;Por consequência do item acima a marca poderá ser extinta ficando em domínio publico a disposição de quem queira requerer sua propriedade.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;;novafronteirabioenergia.ind.br;15/02/2025;A perda dos direitos relativos a tais ativos está relacionada à: (i) falta de pagamento da manutenção do domínio (ii) constatação, no ato do registro ou posteriormente, da utilização de CNPJ, CPF, razão social ou nome falso, inválido, incorreto ou desatualizado (iii) não atendimento, em tempo hábil, da apresentação de documentos (iv) pedido de registro formulado por detentor de pedido de marca ou marca registrada relacionada ao domínio, com direito de preferência ao antigo titular do domínio em caso de disputa entre detentores de pedidos de marcas ou marcas registradas de classes diferentes e (v) por ordem judicial ou expressa solicitação do requerente do registro do domínio.;Não há como quantificar o impacto. Em caso de perda do nome de domínio, a Companhia deverá cessar a utilização do nome de domínio.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;Marcas;Monte Sereno - Cana-de-açúcar;De 20/03/1990 a 20/03/2030;A perda dos direitos de propriedade e exclusividade da marca pode ocorrer pela expiração do prazo de vigência, pela renuncia dos direitos, ou pela caducidade, quando o titular não consiga comprovar o uso ou justificar o desuso da marca por razões legitimas (caducará o registro a requerimento de terceiros que com interesse na marca, se decorridos 5 anos da concessão o titular não tiver iniciado o uso efetivo da marca no Brasil, ou tiver sido interrompido seu uso por mais de 5 anos consecutivos).;Por consequência do item acima a marca poderá ser extinta ficando em domínio publico a disposição de quem queira requerer sua propriedade.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;Marcas;São Martinho Terras - Loteamento imobiliário, compra e venda de móveis;De 10/10/2017 a 10/10/2027;A perda dos direitos de propriedade e exclusividade da marca pode ocorrer pela expiração do prazo de vigência, pela renuncia dos direitos, ou pela caducidade, quando o titular não consiga comprovar o uso ou justificar o desuso da marca por razões legitimas (caducará o registro a requerimento de terceiros que com interesse na marca, se decorridos 5 anos da concessão o titular não tiver iniciado o uso efetivo da marca no Brasil, ou tiver sido interrompido seu uso por mais de 5 anos consecutivos).;Por consequência do item acima a marca poderá ser extinta ficando em domínio publico a disposição de quem queira requerer sua propriedade
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;Marcas;São Martinho - Animais Vivos;De 10/08/1976 a 10/08/2026;A perda dos direitos de propriedade e exclusividade da marca pode ocorrer pela expiração do prazo de vigência, pela renuncia dos direitos, ou pela caducidade, quando o titular não consiga comprovar o uso ou justificar o desuso da marca por razões legitimas (caducará o registro a requerimento de terceiros que com interesse na marca, se decorridos 5 anos da concessão o titular não tiver iniciado o uso efetivo da marca no Brasil, ou tiver sido interrompido seu uso por mais de 5 anos consecutivos).;Por consequência do item acima a marca poderá ser extinta ficando em domínio publico a disposição de quem queira requerer sua propriedade.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;Marcas;Monte Sereno - Animais Vivos;De 10/08/1976 a 10/08/2026;A perda dos direitos de propriedade e exclusividade da marca pode ocorrer pela expiração do prazo de vigência, pela renuncia dos direitos, ou pela caducidade, quando o titular não consiga comprovar o uso ou justificar o desuso da marca por razões legitimas (caducará o registro a requerimento de terceiros que com interesse na marca, se decorridos 5 anos da concessão o titular não tiver iniciado o uso efetivo da marca no Brasil, ou tiver sido interrompido seu uso por mais de 5 anos consecutivos).;Por consequência do item acima a marca poderá ser extinta ficando em domínio publico a disposição de quem queira requerer sua propriedade.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;Marcas;São Martinho - Substâncias e produtos químicos destinados à indústria e à ciência;De 10/08/1976 a 10/08/2026;A perda dos direitos de propriedade e exclusividade da marca pode ocorrer pela expiração do prazo de vigência, pela renuncia dos direitos, ou pela caducidade, quando o titular não consiga comprovar o uso ou justificar o desuso da marca por razões legitimas (caducará o registro a requerimento de terceiros que com interesse na marca, se decorridos 5 anos da concessão o titular não tiver iniciado o uso efetivo da marca no Brasil, ou tiver sido interrompido seu uso por mais de 5 anos consecutivos).;Por consequência do item acima a marca poderá ser extinta ficando em domínio publico a disposição de quem queira requerer sua propriedade.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;Marcas;São Martinho Logística - Transporte, embalagem, armazenagem;De 10/10/2017 a 10/10/2027;A perda dos direitos de propriedade e exclusividade da marca pode ocorrer pela expiração do prazo de vigência, pela renuncia dos direitos, ou pela caducidade, quando o titular não consiga comprovar o uso ou justificar o desuso da marca por razões legitimas (caducará o registro a requerimento de terceiros que com interesse na marca, se decorridos 5 anos da concessão o titular não tiver iniciado o uso efetivo da marca no Brasil, ou tiver sido interrompido seu uso por mais de 5 anos consecutivos).;Por consequência do item acima a marca poderá ser extinta ficando em domínio publico a disposição de quem queira requerer sua propriedade.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;Marcas;São Martinho - Energia;De 10/10/2017 a 10/10/2027;A perda dos direitos de propriedade e exclusividade da marca pode ocorrer pela expiração do prazo de vigência, pela renuncia dos direitos, ou pela caducidade, quando o titular não consiga comprovar o uso ou justificar o desuso da marca por razões legitimas (caducará o registro a requerimento de terceiros que com interesse na marca, se decorridos 5 anos da concessão o titular não tiver iniciado o uso efetivo da marca no Brasil, ou tiver sido interrompido seu uso por mais de 5 anos consecutivos).;Por consequência do item acima a marca poderá ser extinta ficando em domínio publico a disposição de quem queira requerer sua propriedade.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;Marcas;Usina Santa Cruz - Industrialização de cana de açúcar, produção de açúcar e etanol;De 11/11/2008 a 11/11/2028;A perda dos direitos de propriedade e exclusividade da marca pode ocorrer pela expiração do prazo de vigência, pela renuncia dos direitos, ou pela caducidade, quando o titular não consiga comprovar o uso ou justificar o desuso da marca por razões legitimas (caducará o registro a requerimento de terceiros que com interesse na marca, se decorridos 5 anos da concessão o titular não tiver iniciado o uso efetivo da marca no Brasil, ou tiver sido interrompido seu uso por mais de 5 anos consecutivos).;Por consequência do item acima a marca poderá ser extinta ficando em domínio publico a disposição de quem queira requerer sua propriedade.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;;omtek.ind.br;10/08/2025;A perda dos direitos relativos a tais ativos está relacionada à: (i) falta de pagamento da manutenção do domínio (ii) constatação, no ato do registro ou posteriormente, da utilização de CNPJ, CPF, razão social ou nome falso, inválido, incorreto ou desatualizado (iii) não atendimento, em tempo hábil, da apresentação de documentos (iv) pedido de registro formulado por detentor de pedido de marca ou marca registrada relacionada ao domínio, com direito de preferência ao antigo titular do domínio em caso de disputa entre detentores de pedidos de marcas ou marcas registradas de classes diferentes e (v) por ordem judicial ou expressa solicitação do requerente do registro do domínio.;Não há como quantificar o impacto. Em caso de perda do nome de domínio, a Companhia deverá cessar a utilização do nome de domínio.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;;saomartinho-ri.com.br;17/08/2025;A perda dos direitos relativos a tais ativos está relacionada à: (i) falta de pagamento da manutenção do domínio (ii) constatação, no ato do registro ou posteriormente, da utilização de CNPJ, CPF, razão social ou nome falso, inválido, incorreto ou desatualizado (iii) não atendimento, em tempo hábil, da apresentação de documentos (iv) pedido de registro formulado por detentor de pedido de marca ou marca registrada relacionada ao domínio, com direito de preferência ao antigo titular do domínio em caso de disputa entre detentores de pedidos de marcas ou marcas registradas de classes diferentes e (v) por ordem judicial ou expressa solicitação do requerente do registro do domínio.;Não há como quantificar o impacto. Em caso de perda do nome de domínio, a Companhia deverá cessar a utilização do nome de domínio.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;Patentes;Processo de geração de mapas de aplicação de herbicida em função das espécies de plantas daninhas;De 22/10/2020 a 26/12/2033;A perda dos direitos de propriedade e exclusividade da marca pode ocorrer pela expiração do prazo de vigência, pela renuncia dos direitos, ou pela caducidade, quando o titular não consiga comprovar o uso ou justificar o desuso da marca por razões legitimas (caducará o registro a requerimento de terceiros que com interesse na marca, se decorridos 5 anos da concessão o titular não tiver iniciado o uso efetivo da marca no Brasil, ou tiver sido interrompido seu uso por mais de 5 anos consecutivos).;Por consequência do item acima a marca poderá ser extinta ficando em domínio publico a disposição de quem queira requerer sua propriedade.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;Marcas;Usina Santa Cruz - Açúcar, açúcar cristalizado para uso alimentar, adoçantes;De 26/09/2006 a 26/09/2026;A perda dos direitos de propriedade e exclusividade da marca pode ocorrer pela expiração do prazo de vigência, pela renuncia dos direitos, ou pela caducidade, quando o titular não consiga comprovar o uso ou justificar o desuso da marca por razões legitimas (caducará o registro a requerimento de terceiros que com interesse na marca, se decorridos 5 anos da concessão o titular não tiver iniciado o uso efetivo da marca no Brasil, ou tiver sido interrompido seu uso por mais de 5 anos consecutivos).;Por consequência do item acima a marca poderá ser extinta ficando em domínio publico a disposição de quem queira requerer sua propriedade.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;Marcas;Usina Santa Cruz - etanol, carvão vegetal, carvão, sagolina;De 26/09/2006 a 26/09/2026;A perda dos direitos de propriedade e exclusividade da marca pode ocorrer pela expiração do prazo de vigência, pela renuncia dos direitos, ou pela caducidade, quando o titular não consiga comprovar o uso ou justificar o desuso da marca por razões legitimas (caducará o registro a requerimento de terceiros que com interesse na marca, se decorridos 5 anos da concessão o titular não tiver iniciado o uso efetivo da marca no Brasil, ou tiver sido interrompido seu uso por mais de 5 anos consecutivos).;Por consequência do item acima a marca poderá ser extinta ficando em domínio publico a disposição de quem queira requerer sua propriedade.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;Marcas;Nova Fronteira Bioenergia - Energia;De 27/10/2015 a 27/10/2025;A perda dos direitos de propriedade e exclusividade da marca pode ocorrer pela expiração do prazo de vigência, pela renuncia dos direitos, ou pela caducidade, quando o titular não consiga comprovar o uso ou justificar o desuso da marca por razões legitimas (caducará o registro a requerimento de terceiros que com interesse na marca, se decorridos 5 anos da concessão o titular não tiver iniciado o uso efetivo da marca no Brasil, ou tiver sido interrompido seu uso por mais de 5 anos consecutivos).;Por consequência do item acima a marca poderá ser extinta ficando em domínio publico a disposição de quem queira requerer sua propriedade.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;;omtek.com.br;28/11/2025;A perda dos direitos relativos a tais ativos está relacionada à: (i) falta de pagamento da manutenção do domínio (ii) constatação, no ato do registro ou posteriormente, da utilização de CNPJ, CPF, razão social ou nome falso, inválido, incorreto ou desatualizado (iii) não atendimento, em tempo hábil, da apresentação de documentos (iv) pedido de registro formulado por detentor de pedido de marca ou marca registrada relacionada ao domínio, com direito de preferência ao antigo titular do domínio em caso de disputa entre detentores de pedidos de marcas ou marcas registradas de classes diferentes e (v) por ordem judicial ou expressa solicitação do requerente do registro do domínio.;Não há como quantificar o impacto. Em caso de perda do nome de domínio, a Companhia deverá cessar a utilização do nome de domínio.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;Marcas;São Martinho - Animais vivos;De 02/07/1996 a 02/07/2026;A perda dos direitos de propriedade e exclusividade da marca pode ocorrer pela expiração do prazo de vigência, pela renuncia dos direitos, ou pela caducidade, quando o titular não consiga comprovar o uso ou justificar o desuso da marca por razões legitimas (caducará o registro a requerimento de terceiros que com interesse na marca, se decorridos 5 anos da concessão o titular não tiver iniciado o uso efetivo da marca no Brasil, ou tiver sido interrompido seu uso por mais de 5 anos consecutivos).;Por consequência do item acima a marca poderá ser extinta ficando em domínio publico a disposição de quem queira requerer sua propriedade.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;;gruposaomartinho.com.br;02/03/2025;A perda dos direitos relativos a tais ativos está relacionada à: (i) falta de pagamento da manutenção do domínio (ii) constatação, no ato do registro ou posteriormente, da utilização de CNPJ, CPF, razão social ou nome falso, inválido, incorreto ou desatualizado (iii) não atendimento, em tempo hábil, da apresentação de documentos (iv) pedido de registro formulado por detentor de pedido de marca ou marca registrada relacionada ao domínio, com direito de preferência ao antigo titular do domínio em caso de disputa entre detentores de pedidos de marcas ou marcas registradas de classes diferentes e (v) por ordem judicial ou expressa solicitação do requerente do registro do domínio.;Não há como quantificar o impacto. Em caso de perda do nome de domínio, a Companhia deverá cessar a utilização do nome de domínio.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;;nfbio.com.br;29/09/2025;A perda dos direitos relativos a tais ativos está relacionada à: (i) falta de pagamento da manutenção do domínio (ii) constatação, no ato do registro ou posteriormente, da utilização de CNPJ, CPF, razão social ou nome falso, inválido, incorreto ou desatualizado (iii) não atendimento, em tempo hábil, da apresentação de documentos (iv) pedido de registro formulado por detentor de pedido de marca ou marca registrada relacionada ao domínio, com direito de preferência ao antigo titular do domínio em caso de disputa entre detentores de pedidos de marcas ou marcas registradas de classes diferentes e (v) por ordem judicial ou expressa solicitação do requerente do registro do domínio.;Não há como quantificar o impacto. Em caso de perda do nome de domínio, a Companhia deverá cessar a utilização do nome de domínio.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;Patentes;Equipamento Aplicador de Insumos Agrícolas;De 20/10/2020 a 26/11/2028;A perda dos direitos de propriedade e exclusividade da marca pode ocorrer pela expiração do prazo de vigência, pela renuncia dos direitos, ou pela caducidade, quando o titular não consiga comprovar o uso ou justificar o desuso da marca por razões legitimas (caducará o registro a requerimento de terceiros que com interesse na marca, se decorridos 5 anos da concessão o titular não tiver iniciado o uso efetivo da marca no Brasil, ou tiver sido interrompido seu uso por mais de 5 anos consecutivos).;Por consequência do item acima a marca poderá ser extinta ficando em domínio publico a disposição de quem queira requerer sua propriedade.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;Patentes;Equipamento para irrigação localizada_Aplicador de Insumos Agrícolas Localizada;De 08/10/2019 a 26/11/2028;A perda dos direitos de propriedade e exclusividade da marca pode ocorrer pela expiração do prazo de vigência, pela renuncia dos direitos, ou pela caducidade, quando o titular não consiga comprovar o uso ou justificar o desuso da marca por razões legitimas (caducará o registro a requerimento de terceiros que com interesse na marca, se decorridos 5 anos da concessão o titular não tiver iniciado o uso efetivo da marca no Brasil, ou tiver sido interrompido seu uso por mais de 5 anos consecutivos).;Por consequência do item acima a marca poderá ser extinta ficando em domínio publico a disposição de quem queira requerer sua propriedade.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;;novafronteira.ind.br;14/02/2025;A perda dos direitos relativos a tais ativos está relacionada à: (i) falta de pagamento da manutenção do domínio (ii) constatação, no ato do registro ou posteriormente, da utilização de CNPJ, CPF, razão social ou nome falso, inválido, incorreto ou desatualizado (iii) não atendimento, em tempo hábil, da apresentação de documentos (iv) pedido de registro formulado por detentor de pedido de marca ou marca registrada relacionada ao domínio, com direito de preferência ao antigo titular do domínio em caso de disputa entre detentores de pedidos de marcas ou marcas registradas de classes diferentes e (v) por ordem judicial ou expressa solicitação do requerente do registro do domínio.;Não há como quantificar o impacto. Em caso de perda do nome de domínio, a Companhia deverá cessar a utilização do nome de domínio.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;Patentes;Configuração Aplicada em Armário;De 29/01/2019 a 22/04/2039;A perda dos direitos de propriedade e exclusividade da marca pode ocorrer pela expiração do prazo de vigência, pela renuncia dos direitos, ou pela caducidade, quando o titular não consiga comprovar o uso ou justificar o desuso da marca por razões legitimas (caducará o registro a requerimento de terceiros que com interesse na marca, se decorridos 5 anos da concessão o titular não tiver iniciado o uso efetivo da marca no Brasil, ou tiver sido interrompido seu uso por mais de 5 anos consecutivos).;Por consequência do item acima a marca poderá ser extinta ficando em domínio publico a disposição de quem queira requerer sua propriedade.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;Patentes;Configuração Aplicada em Molde;De 10/03/2020 a 06/03/2039;A perda dos direitos de propriedade e exclusividade da marca pode ocorrer pela expiração do prazo de vigência, pela renuncia dos direitos, ou pela caducidade, quando o titular não consiga comprovar o uso ou justificar o desuso da marca por razões legitimas (caducará o registro a requerimento de terceiros que com interesse na marca, se decorridos 5 anos da concessão o titular não tiver iniciado o uso efetivo da marca no Brasil, ou tiver sido interrompido seu uso por mais de 5 anos consecutivos).;Por consequência do item acima a marca poderá ser extinta ficando em domínio publico a disposição de quem queira requerer sua propriedade.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;Patentes;Configuração Aplicada em Bandeja;De 29/01/2019 a 24/10/2038;A perda dos direitos de propriedade e exclusividade da marca pode ocorrer pela expiração do prazo de vigência, pela renuncia dos direitos, ou pela caducidade, quando o titular não consiga comprovar o uso ou justificar o desuso da marca por razões legitimas (caducará o registro a requerimento de terceiros que com interesse na marca, se decorridos 5 anos da concessão o titular não tiver iniciado o uso efetivo da marca no Brasil, ou tiver sido interrompido seu uso por mais de 5 anos consecutivos).;Por consequência do item acima a marca poderá ser extinta ficando em domínio publico a disposição de quem queira requerer sua propriedade.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;;smto3.com.br;09/02/2025;A perda dos direitos relativos a tais ativos está relacionada à: (i) falta de pagamento da manutenção do domínio (ii) constatação, no ato do registro ou posteriormente, da utilização de CNPJ, CPF, razão social ou nome falso, inválido, incorreto ou desatualizado (iii) não atendimento, em tempo hábil, da apresentação de documentos (iv) pedido de registro formulado por detentor de pedido de marca ou marca registrada relacionada ao domínio, com direito de preferência ao antigo titular do domínio em caso de disputa entre detentores de pedidos de marcas ou marcas registradas de classes diferentes e (v) por ordem judicial ou expressa solicitação do requerente do registro do domínio.;Não há como quantificar o impacto. Em caso de perda do nome de domínio, a Companhia deverá cessar a utilização do nome de domínio.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;;staluiza.com.br;23/03/2025;A perda dos direitos relativos a tais ativos está relacionada à: (i) falta de pagamento da manutenção do domínio (ii) constatação, no ato do registro ou posteriormente, da utilização de CNPJ, CPF, razão social ou nome falso, inválido, incorreto ou desatualizado (iii) não atendimento, em tempo hábil, da apresentação de documentos (iv) pedido de registro formulado por detentor de pedido de marca ou marca registrada relacionada ao domínio, com direito de preferência ao antigo titular do domínio em caso de disputa entre detentores de pedidos de marcas ou marcas registradas de classes diferentes e (v) por ordem judicial ou expressa solicitação do requerente do registro do domínio.;Não há como quantificar o impacto. Em caso de perda do nome de domínio, a Companhia deverá cessar a utilização do nome de domínio.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;;smto.com;20/11/2022;A perda dos direitos relativos a tais ativos está relacionada à: (i) falta de pagamento da manutenção do domínio (ii) constatação, no ato do registro ou posteriormente, da utilização de CNPJ, CPF, razão social ou nome falso, inválido, incorreto ou desatualizado (iii) não atendimento, em tempo hábil, da apresentação de documentos (iv) pedido de registro formulado por detentor de pedido de marca ou marca registrada relacionada ao domínio, com direito de preferência ao antigo titular do domínio em caso de disputa entre detentores de pedidos de marcas ou marcas registradas de classes diferentes e (v) por ordem judicial ou expressa solicitação do requerente do registro do domínio.;Não há como quantificar o impacto. Em caso de perda do nome de domínio, a Companhia deverá cessar a utilização do nome de domínio.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;;smto3.com;09/02/2023;A perda dos direitos relativos a tais ativos está relacionada à: (i) falta de pagamento da manutenção do domínio (ii) constatação, no ato do registro ou posteriormente, da utilização de CNPJ, CPF, razão social ou nome falso, inválido, incorreto ou desatualizado (iii) não atendimento, em tempo hábil, da apresentação de documentos (iv) pedido de registro formulado por detentor de pedido de marca ou marca registrada relacionada ao domínio, com direito de preferência ao antigo titular do domínio em caso de disputa entre detentores de pedidos de marcas ou marcas registradas de classes diferentes e (v) por ordem judicial ou expressa solicitação do requerente do registro do domínio.;Não há como quantificar o impacto. Em caso de perda do nome de domínio, a Companhia deverá cessar a utilização do nome de domínio.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;;usinaboavista.com.br;02/08/2025;A perda dos direitos relativos a tais ativos está relacionada à: (i) falta de pagamento da manutenção do domínio (ii) constatação, no ato do registro ou posteriormente, da utilização de CNPJ, CPF, razão social ou nome falso, inválido, incorreto ou desatualizado (iii) não atendimento, em tempo hábil, da apresentação de documentos (iv) pedido de registro formulado por detentor de pedido de marca ou marca registrada relacionada ao domínio, com direito de preferência ao antigo titular do domínio em caso de disputa entre detentores de pedidos de marcas ou marcas registradas de classes diferentes e (v) por ordem judicial ou expressa solicitação do requerente do registro do domínio.;Não há como quantificar o impacto. Em caso de perda do nome de domínio, a Companhia deverá cessar a utilização do nome de domínio.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;;usinaboavista.ind.br;02/08/2025;A perda dos direitos relativos a tais ativos está relacionada à: (i) falta de pagamento da manutenção do domínio (ii) constatação, no ato do registro ou posteriormente, da utilização de CNPJ, CPF, razão social ou nome falso, inválido, incorreto ou desatualizado (iii) não atendimento, em tempo hábil, da apresentação de documentos (iv) pedido de registro formulado por detentor de pedido de marca ou marca registrada relacionada ao domínio, com direito de preferência ao antigo titular do domínio em caso de disputa entre detentores de pedidos de marcas ou marcas registradas de classes diferentes e (v) por ordem judicial ou expressa solicitação do requerente do registro do domínio.;Não há como quantificar o impacto. Em caso de perda do nome de domínio, a Companhia deverá cessar a utilização do nome de domínio.
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;;usinairacema.com.br;20/11/2025;A perda dos direitos relativos a tais ativos está relacionada à: (i) falta de pagamento da manutenção do domínio (ii) constatação, no ato do registro ou posteriormente, da utilização de CNPJ, CPF, razão social ou nome falso, inválido, incorreto ou desatualizado (iii) não atendimento, em tempo hábil, da apresentação de documentos (iv) pedido de registro formulado por detentor de pedido de marca ou marca registrada relacionada ao domínio, com direito de preferência ao antigo titular do domínio em caso de disputa entre detentores de pedidos de marcas ou marcas registradas de classes diferentes e (v) por ordem judicial ou expressa solicitação do requerente do registro do domínio.;Não há como quantificar o impacto. Em caso de perda do nome de domínio, a Companhia deverá cessar a utilização do nome de domínio.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;ARROZ DEL SUR;Vigente até 2024;Peru: Registros valem por decênio no país.;São as mesmas consequências descritas acima, seguindo especificidades do país.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;DUÇULA;Vigente até 2025;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;ARROZ DA LISTA;Vigente até 2029;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;BOM MARANHENSE;Vigente até 2029;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;CAMARADA;Vigente até 2024;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;CAMIL;Vigente até 2030;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;CAMILI;Vigente até 2028;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;CARRETEIRO;Vigente até 2026;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;CHEFÃO;Vigente até 2026;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;GUIN;Vigente até 2025;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;ITAQUI;Vigente até 2030;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Marcas;K1000;Vigente até 2021;São os mesmos eventos descritos acima.;São as mesmas consequências descritas acima.
